model_name,biomarker_set,accuracy,precision,recall,f1,AUC
logistic_regression,ponti,0.9263513513513513,0.9214215686274511,0.9249446987032799,0.9263232485671509,0.9816120093261474
neural_network,ponti,0.9728978978978979,0.9664589783281734,0.9800000000000001,0.9722608690350627,0.9742180093728081
xgboost,ponti,0.928978978978979,0.9075189198486411,0.9313276227556413,0.920356297942505,0.9882444650507731
knn,ponti,0.9096096096096098,0.9224859497227917,0.89406340606418,0.9203695368358084,0.9784394488240482
decision_tree,semiz,0.9153903903903903,0.9167132459044224,0.9357675438596493,0.9255190296618064,0.949866857353032
logistic_regression,semiz,0.9347597597597599,0.925909090909091,0.9364822312190734,0.9410966662422959,0.9841841429486833
neural_network,semiz,0.9753753753753754,0.9492453951277481,1.0,0.9734390706193032,0.9770958953756942
xgboost,semiz,0.9397147147147147,0.9354689754689754,0.9788638262322473,0.9425527836232508,0.9875878327039318
knn,semiz,0.9261261261261261,0.927412242899859,0.9127938831034805,0.9115094148545081,0.9708873236079327
decision_tree,zhao,0.9424174174174175,0.913266590389016,0.9561176470588236,0.9463364343852149,0.9636944970371408
logistic_regression,zhao,0.9532282282282283,0.9294722222222223,0.9652199746828902,0.9481567909428081,0.9876251862924658
neural_network,zhao,0.962012012012012,0.9428506787330317,0.9830065359477125,0.9605165498801401,0.96245847218993
xgboost,zhao,0.9484984984984985,0.9262596369245986,0.9619195046439628,0.9412302077898975,0.9850668829245326
knn,zhao,0.9618618618618617,0.9354648275700909,0.9710913312693499,0.9510781002692024,0.9911872645235145
decision_tree,ponti,0.8933183183183184,0.8860267145135566,0.9498162686127081,0.899278638421861,0.9237593773053063
logistic_regression,ponti,0.9234234234234233,0.9216348563716986,0.9200992063492063,0.9187683386144773,0.9846818471477071
neural_network,ponti,0.9565315315315314,0.9381693817878028,0.9702100840336134,0.9528440708928514,0.9575489461612255
xgboost,ponti,0.9290540540540541,0.9058346624136095,0.9390726146918098,0.9384242215752259,0.9746609402790416
knn,ponti,0.9206456456456455,0.9246650326797387,0.8943417839470472,0.9061698053318379,0.9825164637492423
decision_tree,semiz,0.9180930930930928,0.9182385730211818,0.9311403508771929,0.9149253729278961,0.9423217077124132
logistic_regression,semiz,0.9400150150150148,0.9326015797068429,0.9496703608979823,0.9285159013157515,0.9867024877463562
neural_network,semiz,0.9672672672672673,0.9378535353535353,1.0,0.9670447089051741,0.9685550356506238
xgboost,semiz,0.947972972972973,0.9237393673577884,0.9632504221784408,0.9451015242927007,0.9860976174033114
knn,semiz,0.9174174174174172,0.9499981597350018,0.8805148741418763,0.9173561865760573,0.9764950781836748
decision_tree,zhao,0.9344594594594593,0.9245197975175092,0.9565196078431374,0.9370422630108228,0.9213606166150671
logistic_regression,zhao,0.9533783783783785,0.9323369935018542,0.9743943191311611,0.9500186946989274,0.9889277946407102
neural_network,zhao,0.9647147147147148,0.9439664502164501,0.989572192513369,0.9652738517848874,0.965886384856973
xgboost,zhao,0.9508258258258259,0.9184299516908213,0.9777433780529755,0.9478507073249915,0.9831044369502188
knn,zhao,0.9536786786786786,0.9377725563909773,0.9772128851540616,0.954848584877066,0.9903316868125949
decision_tree,ponti,0.9179429429429428,0.9005317054357975,0.9200940463904861,0.8952993719457135,0.9245258370146476
logistic_regression,ponti,0.9258258258258258,0.929202356381149,0.931187650498796,0.9231831435057242,0.9802848575157475
neural_network,ponti,0.9591591591591591,0.9343401395645976,0.9840925844021818,0.957632850480018,0.9619648050607802
xgboost,ponti,0.928978978978979,0.9209090909090909,0.9450015891177218,0.9157001421940556,0.9821046765291728
knn,ponti,0.9096846846846847,0.9161947774447775,0.8811024355761198,0.9156040964027501,0.9740735404390296
decision_tree,semiz,0.9098348348348347,0.9091257499810131,0.9398955722639932,0.9060412856465488,0.9430905575511807
logistic_regression,semiz,0.9396396396396396,0.9247963659147869,0.9512120541996705,0.9338668943485937,0.9842758707393922
neural_network,semiz,0.9783033033033032,0.9647979797979799,0.9944444444444445,0.9789974937343358,0.978313553491572
xgboost,semiz,0.9535285285285285,0.9328980539584256,0.9681057422969188,0.9553391352418732,0.9918507030971065
knn,semiz,0.9178678678678679,0.9239808802308802,0.8880591183841957,0.9084728736032803,0.9769945684456806
decision_tree,zhao,0.948048048048048,0.9260025676937442,0.9676656268568034,0.9347945630835193,0.9472072951987812
logistic_regression,zhao,0.950900900900901,0.9288702147525676,0.9634930085394482,0.9481335434431408,0.9886785447874802
neural_network,zhao,0.9536786786786786,0.9426797385620915,0.9625939849624061,0.9497045570729782,0.9564087915868102
xgboost,zhao,0.9451951951951951,0.9185682433508522,0.9735819327731093,0.9369281972507778,0.9878630523625365
knn,zhao,0.9535285285285285,0.9323583877995644,0.9704312865497077,0.9498127594966583,0.9877007355323821
decision_tree,ponti,0.9128378378378379,0.8758088849574918,0.9129553503323526,0.8977579020085014,0.9084449648471133
logistic_regression,ponti,0.9261261261261262,0.9250505342610605,0.9146984495552607,0.922540349848059,0.9820434490694059
neural_network,ponti,0.9724474474474475,0.9611759177355154,0.9834733893557424,0.9719935687677623,0.9731772752960832
xgboost,ponti,0.9290540540540541,0.9137418300653595,0.9449948400412798,0.9154767064009619,0.9812723416672468
knn,ponti,0.9153903903903904,0.9178742825801651,0.9090220649663374,0.9152060646110268,0.9748740691278591
decision_tree,semiz,0.9369369369369368,0.9106339377856406,0.9540182186234818,0.9051246051246051,0.9487886426326997
logistic_regression,semiz,0.9396396396396396,0.9346523170671779,0.9453519828984225,0.941659837612095,0.9871019702584138
neural_network,semiz,0.9647897897897897,0.9446650717703349,0.9902380952380951,0.9658490217792544,0.9650350140056021
xgboost,semiz,0.9561561561561561,0.9298507297655905,0.9797979797979799,0.9521940640762422,0.9895821294562713
knn,semiz,0.9151651651651651,0.9259944368497001,0.8802918224706151,0.9170555644194482,0.9753304856022724
decision_tree,zhao,0.9343843843843842,0.9106903041918523,0.9727011075215746,0.9278857187576179,0.9536391292423605
logistic_regression,zhao,0.9481231231231231,0.9420021645021646,0.9738812271320011,0.9543305506779849,0.9916972504358087
neural_network,zhao,0.9673423423423422,0.9494514025705975,0.9842424242424244,0.9656950898538774,0.9691970332616785
xgboost,zhao,0.9425675675675675,0.9211654135338346,0.9700898692810458,0.9456809338241564,0.9853088285553454
knn,zhao,0.9536786786786786,0.9305936026029578,0.9747368421052631,0.9531292014218842,0.9922756156274926
decision_tree,ponti,0.921021021021021,0.9168353258368738,0.9209272512832885,0.9130247797123505,0.9271997539712322
logistic_regression,ponti,0.928903903903904,0.9204733033564303,0.9197201426024956,0.9235351797828442,0.9875061570374071
neural_network,ponti,0.9537537537537538,0.9279605263157894,0.9815686274509805,0.9526044169648173,0.9546040234275528
xgboost,ponti,0.9208708708708709,0.9012803454715218,0.9533384262796026,0.9291025845707199,0.9767218187044208
knn,ponti,0.9125375375375375,0.925844021819254,0.9216019828984224,0.916236674245295,0.9738287401966129
decision_tree,semiz,0.9371621621621621,0.9191729853356586,0.9377240449608871,0.9222421370247458,0.9376611388840492
logistic_regression,semiz,0.9345345345345344,0.9151606829702805,0.9379295665634675,0.9339605612243185,0.9881692296136956
neural_network,semiz,0.980930930930931,0.9678769841269841,0.9933333333333334,0.9797413824601608,0.9811353026058909
xgboost,semiz,0.9507507507507507,0.9214076858813701,0.9817116320212296,0.9470114405718121,0.9916434035735506
knn,semiz,0.921021021021021,0.9466521082117056,0.919083694083694,0.905211571664134,0.9789326415851688
decision_tree,zhao,0.9374624624624625,0.9213072922949083,0.9629939668174963,0.9444418149911333,0.9374725695700927
logistic_regression,zhao,0.948048048048048,0.929550547491724,0.965843837535014,0.9504632570227802,0.9883972834986879
neural_network,zhao,0.9646396396396396,0.9545868123964099,0.9725146198830409,0.9628643775727674,0.9647554200932852
xgboost,zhao,0.9453453453453452,0.9197414883018599,0.9742763772175536,0.9483344301587902,0.9858767576443238
knn,zhao,0.9564564564564565,0.9331959298871062,0.9797117794486214,0.9511347342859695,0.9897246008243114
decision_tree,ponti,0.8960960960960961,0.8887834168755221,0.9311131618639358,0.8957673951531253,0.9277534714506099
logistic_regression,ponti,0.9237987987987989,0.9234168755221388,0.9323473748473747,0.9241158433070199,0.9834002124083646
neural_network,ponti,0.9481231231231231,0.9374106612341906,0.953974358974359,0.9420809995732016,0.9492181044658666
xgboost,ponti,0.9344594594594595,0.9116678058783322,0.9483030492898914,0.9295859363367629,0.9825761847801321
knn,ponti,0.9153153153153152,0.9216980508311778,0.9142408103592314,0.9112425037425037,0.9755165487247529
decision_tree,semiz,0.925975975975976,0.9081120023767083,0.9156709956709956,0.9031601048799758,0.9373485338938293
logistic_regression,semiz,0.9373123123123122,0.9243703621799597,0.9555847953216373,0.9311419981557553,0.9864636936683505
neural_network,semiz,0.9781531531531531,0.9580900167084379,1.0,0.9781860109501614,0.9786210317460318
xgboost,semiz,0.9428678678678679,0.941617815318347,0.9701044891640868,0.953313006984496,0.9896712702464303
knn,semiz,0.9292042042042041,0.9444177636089399,0.8973227185611087,0.9102854840534993,0.9813404412972266
decision_tree,zhao,0.9372372372372372,0.9178740970072239,0.9599128255421162,0.9368665353567829,0.9577990983904296
logistic_regression,zhao,0.9509009009009007,0.9453337555117741,0.9711904761904762,0.9492226925586807,0.9898638352218704
neural_network,zhao,0.9672672672672673,0.9337029271897693,1.0,0.9649257319001757,0.9684633933318144
xgboost,zhao,0.9561561561561561,0.9250049162634977,0.9778676470588236,0.95402177085316,0.9810748108021674
knn,zhao,0.9536036036036035,0.9384001292824822,0.9742124542124543,0.9583719814207619,0.9901160390345509
decision_tree,ponti,0.8932432432432431,0.910052237494188,0.8726621715880029,0.9058415407373012,0.9417693768864435
logistic_regression,ponti,0.9290540540540541,0.9219486215538847,0.9193662464985992,0.92554798334042,0.985994257839588
neural_network,ponti,0.953978978978979,0.9232907636738906,0.9730158730158731,0.9464849997487569,0.9565915695034688
xgboost,ponti,0.9344594594594595,0.8985278756331387,0.9372973723902517,0.9294975348421955,0.9789475967193079
knn,ponti,0.9181681681681682,0.9214041589645305,0.8903869175200445,0.9104673779512373,0.9700760928632235
decision_tree,semiz,0.9373873873873875,0.8970812447786131,0.9294815389924086,0.9104756532629683,0.9300386238157978
logistic_regression,semiz,0.9397897897897897,0.9201452991452992,0.9509039309503704,0.9332025884836739,0.9858177359425845
neural_network,semiz,0.9752252252252251,0.962687969924812,0.99,0.9752460152460152,0.976402257872846
xgboost,semiz,0.9617117117117117,0.9302777777777779,0.9528571428571428,0.9573388294711822,0.9903737638523401
knn,semiz,0.912912912912913,0.9309497929606625,0.8734709369577789,0.9265714274762452,0.971581713280718
decision_tree,zhao,0.9316816816816816,0.912774936061381,0.9589743589743589,0.9305975633561842,0.951169736663368
logistic_regression,zhao,0.9506756756756758,0.9230440685045949,0.963115962984384,0.9474927822296244,0.9895360951398103
neural_network,zhao,0.9673423423423422,0.9570448179271709,0.9802352941176471,0.9677930911300721,0.9689560308972073
xgboost,zhao,0.9479729729729728,0.9290898692810459,0.982514619883041,0.9496341988850254,0.9873161826133963
knn,zhao,0.959009009009009,0.9302513556910178,0.9777433780529755,0.9592883442537143,0.9899917282436632
decision_tree,ponti,0.903903903903904,0.890030959752322,0.9165278392058578,0.902161225965574,0.9195621355874251
logistic_regression,ponti,0.9236486486486486,0.9270175438596493,0.9168048824240774,0.9230002872508865,0.983710682461005
neural_network,ponti,0.9562312312312311,0.93516578021222,0.9788888888888888,0.9545328854152384,0.9578304334554335
xgboost,ponti,0.9262762762762762,0.9040885915769816,0.9203443881539858,0.9191083724801142,0.9779239266590919
knn,ponti,0.9238738738738739,0.916715733526879,0.893811772200519,0.9133137316026876,0.9705519187210306
decision_tree,semiz,0.9317567567567568,0.918494926574749,0.9454960317460317,0.929878674964882,0.9246512295327847
logistic_regression,semiz,0.9344594594594595,0.9227159364543265,0.9425267379679145,0.930031276287956,0.9874507157788891
neural_network,semiz,0.9753003003003002,0.9675327188291585,0.985,0.975051942756369,0.976453111946533
xgboost,semiz,0.9481231231231231,0.9244460218144429,0.9724398395721925,0.9479469435952949,0.9872153413465334
knn,semiz,0.9204954954954955,0.9456080542264752,0.8613369439485,0.9209913675639481,0.9719270810139309
decision_tree,zhao,0.9318318318318319,0.9072410192147036,0.9556967787114846,0.925990050935046,0.9482121617918832
logistic_regression,zhao,0.9506756756756756,0.9327963458110518,0.9670410628019324,0.9555904155904156,0.990076106113342
neural_network,zhao,0.9728228228228227,0.9516929578849084,0.9949999999999999,0.9723785437648423,0.974026557592734
xgboost,zhao,0.9477477477477476,0.921660362229416,0.9701535087719299,0.9420148195208873,0.9862027440605873
knn,zhao,0.9565315315315314,0.9360509288799772,0.9818954248366014,0.9563001483469383,0.991881927735845
decision_tree,ponti,0.9207957957957957,0.8887687969924812,0.9240434041362834,0.9086809847673226,0.9217583396995161
logistic_regression,ponti,0.9263513513513513,0.9231455770714081,0.9233909472880061,0.9165419019925913,0.9827526786032725
neural_network,ponti,0.9645645645645645,0.9361271842192895,0.99375,0.9635817204534751,0.9652900215109966
xgboost,ponti,0.9265015015015015,0.9075287114845938,0.9182527341079973,0.9272930493705243,0.9798434905999013
knn,ponti,0.9207957957957957,0.9274019607843137,0.9051689806357326,0.920821925377329,0.9784250185061195
decision_tree,semiz,0.9262762762762764,0.8914017887856897,0.9120987348116506,0.9166371168514024,0.9314991809777657
logistic_regression,semiz,0.9397897897897899,0.9319798828622357,0.950768588137009,0.9336785539881516,0.9858101271718513
neural_network,semiz,0.9755255255255255,0.9511351909184727,1.0,0.9744163873575638,0.9774624060150376
xgboost,semiz,0.9564564564564565,0.9240253126422194,0.9700449653545629,0.9477024059531798,0.9883832954588889
knn,semiz,0.9207957957957958,0.948302090066796,0.8981990906410411,0.9217419307419308,0.9835288619936622
decision_tree,zhao,0.9373123123123124,0.9185550887021476,0.9420933483441223,0.9315101386069129,0.9421186844369641
logistic_regression,zhao,0.9564564564564565,0.940029239766082,0.9672649572649572,0.9467295368030662,0.9896293075166408
neural_network,zhao,0.9590840840840841,0.9328893110673298,0.9908333333333333,0.9603036577561126,0.9592402116922576
xgboost,zhao,0.9481231231231231,0.9274514025705975,0.9738001867413633,0.9456818665868288,0.9840866288853904
knn,zhao,0.9508258258258258,0.9323122568865603,0.9782102314610055,0.9559927675523652,0.9909773163824853
decision_tree,ponti,0.9178678678678678,0.9118903263059609,0.9028677699149835,0.9185275765310923,0.9271996096476174
logistic_regression,ponti,0.9263513513513514,0.9217460931741117,0.9293177655677656,0.9263838075089138,0.9817122384839102
neural_network,ponti,0.9563063063063064,0.9427288227543983,0.9712870945479641,0.9552923724242097,0.9572148503670244
xgboost,ponti,0.9232732732732734,0.9021219715956557,0.9452622377622377,0.9378794738557048,0.9803170619656688
knn,ponti,0.9235735735735735,0.9195933014354066,0.8982828928672918,0.8987752305681195,0.9731194953007977
decision_tree,semiz,0.9262762762762762,0.9264353396861138,0.8905838418510041,0.9180419154103363,0.9511429561309676
logistic_regression,semiz,0.9397897897897897,0.9201441717037693,0.9519486215538846,0.9354719869830227,0.9867811797765359
neural_network,semiz,0.9753753753753752,0.9583333333333334,0.9954545454545455,0.9760559286752288,0.9749417286677516
xgboost,semiz,0.9454954954954953,0.9348149385612368,0.9665570175438596,0.9455876189270324,0.9888100266861708
knn,semiz,0.91509009009009,0.9415598290598292,0.8769273594258451,0.9023545439250025,0.9766011042907328
decision_tree,zhao,0.9290540540540538,0.9223688141923436,0.9445,0.9421841212576506,0.9442407154249258
logistic_regression,zhao,0.9507507507507507,0.9320913971649265,0.9642521367521366,0.9482457385159568,0.9905406362106246
neural_network,zhao,0.9617867867867866,0.9365438831034807,0.9837878787878788,0.9588887665931928,0.962895841616817
xgboost,zhao,0.9483483483483484,0.9163796992481205,0.9624207577767949,0.9489875470117408,0.9841539882023124
knn,zhao,0.9536786786786784,0.9390818264758231,0.9682738709518895,0.9567194843056912,0.9904211616664209
decision_tree,ponti,0.9073573573573572,0.8910972141893195,0.8973069315445477,0.9055469486476996,0.9308852423877578
logistic_regression,ponti,0.9235735735735735,0.9272436408620619,0.9323383827215098,0.9168295739348371,0.9853035681862744
neural_network,ponti,0.9617117117117118,0.9508328414978031,0.9745021645021644,0.9612389788574,0.9624476911976914
xgboost,ponti,0.9231981981981983,0.9097438208693088,0.9343633593788393,0.9122204568196708,0.9804474101176888
knn,ponti,0.9151651651651653,0.9241746411483254,0.8928008369339638,0.9080619678306192,0.9781897926634769
decision_tree,semiz,0.9288288288288289,0.880278442317916,0.924790446481623,0.9133476894213384,0.9348381756328653
logistic_regression,semiz,0.9454954954954955,0.9176695193127419,0.9436447664149912,0.9303843862396495,0.9836934176504609
neural_network,semiz,0.9672672672672672,0.9447354415450391,0.9800000000000001,0.961175274820595,0.9674606476665973
xgboost,semiz,0.9452702702702702,0.9474787157287159,0.9613786696395392,0.9511791407426837,0.9905957179262386
knn,semiz,0.926051051051051,0.9541626124133865,0.905581487655791,0.9163490240270425,0.9798394605891408
decision_tree,zhao,0.9397147147147147,0.9035902255639098,0.9400292397660819,0.9362444796239657,0.9504836826078119
logistic_regression,zhao,0.948048048048048,0.9337261044768784,0.9671743697478992,0.9485078682303737,0.9902847673160174
neural_network,zhao,0.9643393393393394,0.9433170090778786,0.9796265328874025,0.9602675585284282,0.9636335813944509
xgboost,zhao,0.9401651651651651,0.9176307189542484,0.9801423679519654,0.9377195436305911,0.9831223346740309
knn,zhao,0.9563063063063064,0.9365343915343916,0.9729721362229101,0.9584413352539208,0.9918769906373106
decision_tree,ponti,0.9153903903903904,0.8966198017668606,0.9053015627303553,0.9117502933693137,0.9294512877568863
logistic_regression,ponti,0.9235735735735735,0.9232447540419677,0.9298862351958329,0.9192755916239792,0.9826646946917592
neural_network,ponti,0.9617867867867866,0.9448016487296673,0.9767565359477125,0.9600512793046878,0.9622481101517648
xgboost,ponti,0.9346846846846846,0.9173984647253256,0.9290342277261783,0.923602255797378,0.9815882957622089
knn,ponti,0.9180930930930933,0.9291129561872596,0.8960067287784679,0.9047853684463698,0.9767214745286534
decision_tree,semiz,0.9263513513513514,0.916193826813022,0.9425794265074451,0.9159467199262181,0.9477146853380727
logistic_regression,semiz,0.9397897897897897,0.9277610693400167,0.9493431731667027,0.9340102707749767,0.989864700848907
neural_network,semiz,0.981006006006006,0.9680847953216375,0.9947368421052631,0.9807445608839593,0.9810705763852218
xgboost,semiz,0.9481981981981982,0.9270238709518897,0.9758479532163742,0.9509565294388344,0.9894392077006241
knn,semiz,0.9153903903903904,0.929046884488061,0.9157672461697229,0.9070344689383857,0.9800698418655076
decision_tree,zhao,0.940015015015015,0.9085357332725753,0.9625656902437087,0.9255330615380449,0.9442214625913081
logistic_regression,zhao,0.9481231231231231,0.932050547491724,0.963661806030227,0.9475507227047665,0.9857650602106872
neural_network,zhao,0.9727477477477476,0.9597102971623432,0.9875,0.9718896614494777,0.9727027629233511
xgboost,zhao,0.94512012012012,0.921063216195569,0.9829312865497076,0.9441790647552285,0.9857061501235262
knn,zhao,0.956006006006006,0.9326779348102878,0.9806459330143541,0.9488033589574026,0.9906595432795543
decision_tree,ponti,0.9263513513513513,0.9057376283846873,0.9074968907941043,0.8999021908324234,0.925266229581224
logistic_regression,ponti,0.9237237237237237,0.9277987861811392,0.9182620320855616,0.9174609050934766,0.9858880793794365
neural_network,ponti,0.9592342342342342,0.9330874287167195,0.9800000000000001,0.9552237642625017,0.9593325476123464
xgboost,ponti,0.9207957957957957,0.9134823988074763,0.9518954248366013,0.9330958417843471,0.9782239497783873
knn,ponti,0.9151651651651651,0.9144606782106781,0.9055911838419579,0.923254786547238,0.9769864145124106
decision_tree,semiz,0.9264264264264263,0.9159103418081747,0.9407675438596492,0.9217317637946818,0.947099209699829
logistic_regression,semiz,0.9345345345345345,0.9223697054579407,0.9466742614111036,0.9326813098136627,0.9870768331255949
neural_network,semiz,0.9808558558558559,0.9617256152859868,1.0,0.9799814171616499,0.981977101845523
xgboost,semiz,0.9481231231231231,0.9256402346774537,0.963147475589426,0.94840568876622,0.9896193965026203
knn,semiz,0.91509009009009,0.9404355878040089,0.9231217539770171,0.901030575722063,0.9709543159369011
decision_tree,zhao,0.9368618618618619,0.9044969520055333,0.9613636363636363,0.9438578738436935,0.9496431961786064
logistic_regression,zhao,0.9536786786786786,0.9328081846773797,0.9694747899159664,0.9499479917957148,0.9897297098612888
neural_network,zhao,0.9700450450450449,0.9513149419442325,0.9956521739130434,0.9720921447715195,0.968004721949802
xgboost,zhao,0.9452702702702702,0.9287434933487566,0.964033060592658,0.9481688214771955,0.989139408773276
knn,zhao,0.9616366366366366,0.9326388888888889,0.9821878224974201,0.9570761863668841,0.9915176758632513
decision_tree,ponti,0.901051051051051,0.887568761647709,0.9164743589743589,0.9046215555297067,0.9293718953419117
logistic_regression,ponti,0.9264264264264263,0.9131702654071076,0.9242697318161713,0.9200531368273304,0.9840662780536362
neural_network,ponti,0.962087087087087,0.9292149269494807,0.9897368421052631,0.9566373140057352,0.9661003054393147
xgboost,ponti,0.9314564564564565,0.9110027608681532,0.9301225490196078,0.9280599423834811,0.9754395947372163
knn,ponti,0.9235735735735735,0.9227732793522267,0.9088256583457822,0.917569520714682,0.9781696047984412
decision_tree,semiz,0.9156906906906906,0.9086154858587218,0.9349560250961853,0.8930006538037251,0.9241410913168903
logistic_regression,semiz,0.9398648648648648,0.9189121336180159,0.9488699312383522,0.9354745457971264,0.98545701943825
neural_network,semiz,0.9756756756756756,0.9661946987032799,0.9894021739130434,0.9772765700483091,0.9737487060041408
xgboost,semiz,0.9317567567567566,0.9274016847221519,0.9850543478260869,0.9393222273904456,0.9836961188094767
knn,semiz,0.9207207207207206,0.938373944895684,0.860576686815077,0.9258832259694328,0.976962728233239
decision_tree,zhao,0.9428678678678679,0.9251079682271633,0.9246732026143791,0.9415280940812856,0.9509311940818327
logistic_regression,zhao,0.9481981981981982,0.9400784570120955,0.97218782249742,0.9462561588908175,0.9910038510064589
neural_network,zhao,0.9725975975975976,0.9507193464430307,0.99375,0.9711484017455694,0.9731658692185008
xgboost,zhao,0.9535285285285285,0.9175805322128852,0.97875,0.9370930705021892,0.9804163891663892
knn,zhao,0.9565315315315314,0.9296153541161282,0.9714639162007582,0.9619695746740009,0.9901995184038528
decision_tree,ponti,0.918018018018018,0.8992221362229103,0.9228535559914277,0.9098637508792875,0.9118611026056846
logistic_regression,ponti,0.926051051051051,0.9269642857142857,0.926165458937198,0.917703170588833,0.9850302273634259
neural_network,ponti,0.9643393393393394,0.9443015627303553,0.985909090909091,0.963280672579453,0.9678976857541436
xgboost,ponti,0.9234984984984985,0.9204354100006273,0.9417586726998491,0.9128970926602493,0.9795376635075786
knn,ponti,0.9153903903903904,0.9221825396825396,0.9113912231559291,0.9151433738933739,0.9753115226663498
decision_tree,semiz,0.9126876876876876,0.8998402255639096,0.9300555309843237,0.9179426447998555,0.9343565591258193
logistic_regression,semiz,0.9347597597597597,0.9255094088917618,0.9481641604010024,0.930379970377848,0.9889814916681334
neural_network,semiz,0.9808558558558558,0.9649656002751976,0.9952380952380953,0.979510172731367,0.9825725006735236
xgboost,semiz,0.9373123123123122,0.934232640424591,0.960821916451207,0.9533794658214163,0.9888521073666
knn,semiz,0.9207957957957958,0.9390581232492998,0.915015873015873,0.9020452341775872,0.9758867688898647
decision_tree,zhao,0.9317567567567566,0.926514447884417,0.9566416040100251,0.9340160203874295,0.9511241708605291
logistic_regression,zhao,0.9533033033033032,0.9298903508771931,0.9676454248366013,0.9518771900850892,0.9879560562043063
neural_network,zhao,0.9673423423423424,0.9472959545327967,0.9789148351648352,0.9623006829874585,0.9655295457784016
xgboost,zhao,0.9536036036036035,0.9217011892476288,0.9700793650793651,0.9542560169055484,0.9838635383269028
knn,zhao,0.9535285285285285,0.945158371040724,0.9796358320042531,0.962997696686244,0.9891413471826592
decision_tree,ponti,0.9288288288288289,0.894440898368917,0.9037423588810046,0.9096629871629872,0.9331774950196003
logistic_regression,ponti,0.9315315315315316,0.9218198777486704,0.9215173350041772,0.9249966066505234,0.9864395690309002
neural_network,ponti,0.943018018018018,0.9290577641499704,0.9646031746031747,0.9446805810881698,0.9398325470539092
xgboost,ponti,0.9177927927927927,0.9123411868041025,0.9436017740429504,0.9194229721296849,0.9794591988099695
knn,ponti,0.9151651651651651,0.9221806298276887,0.9166785626654048,0.9144886927988894,0.9777482204006004
decision_tree,semiz,0.9208708708708709,0.9228168236991765,0.9357352941176471,0.9106305353780529,0.9455923101124508
logistic_regression,semiz,0.9373123123123122,0.9278757499810132,0.9232717445952741,0.9392650857313573,0.9901775425082313
neural_network,semiz,0.9672672672672672,0.9384084542908073,0.9949999999999999,0.9651279967951982,0.9692765474437468
xgboost,semiz,0.9508258258258259,0.9321661998132587,0.9823015873015872,0.9534984763971586,0.9912881951401042
knn,semiz,0.9046546546546546,0.9345051353874885,0.8554304265565875,0.9031779811785803,0.9816117129666859
decision_tree,zhao,0.9424174174174172,0.9271306720455328,0.9582102314610055,0.9287922786246912,0.9551255593057707
logistic_regression,zhao,0.9482732732732732,0.9408176691729324,0.9659722222222221,0.9464436381730676,0.9884940659139323
neural_network,zhao,0.9645645645645644,0.9453277310924371,0.9818452380952382,0.9619252819383481,0.9655127752682102
xgboost,zhao,0.947972972972973,0.9194509515252548,0.9780065359477124,0.94144365885087,0.9831009620754203
knn,zhao,0.9533033033033032,0.9313385737069948,0.9744193817878027,0.9532193666787666,0.9867714347761503
decision_tree,ponti,0.9126876876876876,0.904664033805742,0.9200820073646161,0.9100504954782656,0.9200167044693508
logistic_regression,ponti,0.929129129129129,0.9259745564892624,0.9132983193277312,0.9261714036161951,0.983913720967665
neural_network,ponti,0.9617867867867866,0.9379535011771853,0.9843434343434343,0.9597685525271732,0.9642070591498509
xgboost,ponti,0.9316816816816816,0.918149064707148,0.9458110516934047,0.9303319724372354,0.9802986800743566
knn,ponti,0.9207207207207209,0.9215182186234818,0.8925213136536666,0.9130551470087533,0.9786158245683529
decision_tree,semiz,0.9206456456456455,0.8977364206552186,0.9312179345422379,0.9177404095045999,0.9355501205058683
logistic_regression,semiz,0.9397147147147147,0.9347201001612767,0.9491176470588236,0.937187889715273,0.9851603451952169
neural_network,semiz,0.9837087087087086,0.9686842105263158,1.0,0.9834590634590634,0.9846700083542188
xgboost,semiz,0.9508258258258258,0.9284097513216507,0.965712581341872,0.9486704634940402,0.9888567880317976
knn,semiz,0.9231981981981983,0.9432494406178618,0.9105338963581996,0.9031583203765035,0.982004694866537
decision_tree,zhao,0.9342342342342341,0.9088399307091258,0.9606080542264752,0.9207153562646747,0.9503600014656909
logistic_regression,zhao,0.9506756756756756,0.9253945383821545,0.9639473684210526,0.9457016460242267,0.9849471427265545
neural_network,zhao,0.9613363363363364,0.9497463020295835,0.97218782249742,0.95996840996841,0.9629394341468644
xgboost,zhao,0.9452702702702702,0.920096765979119,0.9662369692346809,0.9379794460282266,0.9846884973845198
knn,zhao,0.9587837837837837,0.9349006652102627,0.9791812865497077,0.9563459855273901,0.9891195282937737
decision_tree,ponti,0.9153153153153152,0.868263419586949,0.9321767431055357,0.9143150364850248,0.9176874785001721
logistic_regression,ponti,0.9262012012012011,0.9216464646464647,0.9289087915868102,0.9191221033868091,0.9831395627960777
neural_network,ponti,0.9644894894894895,0.941899585921325,0.985,0.9617159378809828,0.9677420533430764
xgboost,ponti,0.9288288288288289,0.9109225659960953,0.9384722222222222,0.9251546715596337,0.9812869320222262
knn,ponti,0.9182432432432431,0.9260767567896723,0.9217460317460316,0.9141815873601626,0.9724920732181761
decision_tree,semiz,0.9262012012012011,0.9088422035480859,0.8708156251997954,0.9009582291240527,0.9355414758828393
logistic_regression,semiz,0.9369369369369369,0.9280958077010709,0.9432581453634086,0.9340861687313302,0.9853674798950072
