model_name,biomarker_set,accuracy,precision,recall,f1,AUC,TP,FP,TN,FN
logistic_regression,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9859023477812178,168,12,180,6
neural_network,zhao,0.9561561561561561,0.9340477258790626,0.9785093167701863,0.9545052624010669,0.9578169835821436,170,12,180,4
xgboost,zhao,0.9480874316939891,0.918918918918919,0.9770114942528736,0.947075208913649,0.9860815313188894,170,15,177,4
knn,zhao,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9921773791201947,170,12,180,4
decision_tree,ponti,0.9180327868852459,0.8913043478260869,0.9425287356321839,0.9162011173184358,0.9233314679148013,164,20,172,10
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9822184484014811,161,13,179,13
neural_network,ponti,0.9619369369369369,0.9453018575851393,0.9755701754385964,0.9595152996015065,0.962045739348371,170,10,182,4
xgboost,ponti,0.9289617486338798,0.9065934065934066,0.9482758620689655,0.9269662921348315,0.9783135807929411,165,17,175,9
knn,ponti,0.912568306010929,0.9226190476190477,0.8908045977011494,0.9064327485380117,0.9752184167526661,155,13,179,19
decision_tree,semiz,0.9180327868852459,0.8913043478260869,0.9425287356321839,0.9162011173184358,0.9454815640967601,164,20,172,10
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9872327245017463,165,13,179,9
neural_network,semiz,0.9834834834834835,0.9648009506833036,1.0,0.9816138125440451,0.984925356870437,174,6,186,0
xgboost,semiz,0.9426229508196722,0.9226519337016574,0.9597701149425287,0.9408450704225353,0.991030841991148,167,14,178,7
knn,semiz,0.9098360655737705,0.9272727272727272,0.8793103448275862,0.902654867256637,0.9793349233886317,153,12,180,21
decision_tree,zhao,0.9398907103825137,0.9175824175824175,0.9597701149425287,0.9382022471910112,0.9415743622240331,167,15,177,7
logistic_regression,zhao,0.9617486338797814,0.9444444444444444,0.9770114942528736,0.96045197740113,0.988396893111525,170,10,182,4
neural_network,zhao,0.9698948948948949,0.9512511671335201,0.990909090909091,0.9700764740717999,0.9715526381830729,172,9,183,2
xgboost,zhao,0.9426229508196722,0.9180327868852459,0.9655172413793104,0.9411764705882353,0.985709777730869,168,15,177,6
knn,zhao,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9894234928620571,170,12,180,4
decision_tree,ponti,0.912568306010929,0.9080459770114943,0.9080459770114943,0.9080459770114943,0.9233767060682696,158,16,176,16
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9843896774330855,160,13,179,14
neural_network,ponti,0.9701951951951951,0.9461724021592441,0.986111111111111,0.9651097014701019,0.971737532236388,172,9,183,2
xgboost,ponti,0.9207650273224044,0.9005524861878453,0.9367816091954023,0.9183098591549296,0.9803971657166064,163,18,174,11
knn,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9800056927232174,160,13,179,14
decision_tree,semiz,0.907103825136612,0.9069767441860465,0.896551724137931,0.9017341040462429,0.925370095912859,156,16,176,18
logistic_regression,semiz,0.9398907103825137,0.9318181818181818,0.9425287356321839,0.9371428571428572,0.9872164570689776,164,12,180,10
neural_network,semiz,0.9756006006006006,0.9535213032581453,0.99375,0.9727082285905816,0.9776971187025534,173,8,184,1
xgboost,semiz,0.953551912568306,0.9289617486338798,0.9770114942528736,0.9523809523809524,0.9871899924968487,170,13,179,4
knn,semiz,0.9234972677595629,0.9451219512195121,0.8908045977011494,0.9171597633136094,0.9791292713214196,155,9,183,19
decision_tree,zhao,0.9316939890710383,0.9162011173184358,0.9425287356321839,0.9291784702549574,0.9331007185482889,164,15,177,10
logistic_regression,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9878946786357778,168,12,180,6
neural_network,zhao,0.9728228228228228,0.951191045796309,0.9952380952380953,0.9721029896891966,0.9740907295412444,173,9,183,1
xgboost,zhao,0.9453551912568307,0.9184782608695652,0.9712643678160919,0.9441340782122905,0.9850039949193393,169,15,177,5
knn,zhao,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9917346965960299,169,13,179,5
decision_tree,ponti,0.8934426229508197,0.8947368421052632,0.8793103448275862,0.8869565217391304,0.9189940026830717,153,18,174,21
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.982031025016622,161,13,179,13
neural_network,ponti,0.962012012012012,0.9684285308326229,0.9555631502999924,0.9608757038168803,0.9608517505885926,166,6,186,8
xgboost,ponti,0.9344262295081968,0.9120879120879121,0.9540229885057471,0.9325842696629213,0.9834958901350184,166,16,176,8
knn,ponti,0.9153005464480874,0.9230769230769231,0.896551724137931,0.9096209912536444,0.9748222193523828,156,13,179,18
decision_tree,semiz,0.9153005464480874,0.8950276243093923,0.9310344827586207,0.9126760563380282,0.9303658307388132,162,19,173,12
logistic_regression,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9884376883459307,165,14,178,9
neural_network,semiz,0.978078078078078,0.9619486215538846,0.9944444444444445,0.9775193955681761,0.9787534790630765,173,7,185,1
xgboost,semiz,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9885478932402307,169,13,179,5
knn,semiz,0.9289617486338798,0.9404761904761905,0.9080459770114943,0.9239766081871346,0.9750237374844911,158,10,182,16
decision_tree,zhao,0.9234972677595629,0.8924731182795699,0.9540229885057471,0.9222222222222222,0.9471920379994103,166,20,172,8
logistic_regression,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9906988024875021,168,12,180,6
neural_network,zhao,0.97012012012012,0.9508058917346844,0.9888544891640867,0.9686604998651278,0.9714036359984671,172,9,183,2
xgboost,zhao,0.9426229508196722,0.9180327868852459,0.9655172413793104,0.9411764705882353,0.9842098716556921,168,15,177,6
knn,zhao,0.9590163934426229,0.9392265193370166,0.9770114942528736,0.9577464788732395,0.9888254177345702,170,11,181,4
decision_tree,ponti,0.8934426229508197,0.8857142857142857,0.8908045977011494,0.8882521489971347,0.9328204341190667,155,20,172,19
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.985608007457369,160,13,179,14
neural_network,ponti,0.9728228228228227,0.9472445684466144,1.0,0.9723854870592119,0.9737861699703805,174,10,182,0
xgboost,ponti,0.9316939890710383,0.907103825136612,0.9540229885057471,0.9299719887955182,0.9793534891806868,166,17,175,8
knn,ponti,0.9180327868852459,0.9235294117647059,0.9022988505747126,0.9127906976744186,0.9783701489190397,157,13,179,17
decision_tree,semiz,0.9153005464480874,0.8950276243093923,0.9310344827586207,0.9126760563380282,0.9459968697200043,162,19,173,12
logistic_regression,semiz,0.9398907103825137,0.9222222222222223,0.9540229885057471,0.9378531073446328,0.9863871402658868,166,14,178,8
neural_network,semiz,0.9783033033033032,0.950949050949051,1.0,0.9734524201552184,0.980984784264583,174,8,184,0
xgboost,semiz,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.989630514590553,170,12,180,4
knn,semiz,0.9262295081967213,0.9349112426035503,0.9080459770114943,0.9212827988338192,0.9751699030888272,158,11,181,16
decision_tree,zhao,0.9344262295081968,0.9120879120879121,0.9540229885057471,0.9325842696629213,0.9498901033843488,166,16,176,8
logistic_regression,zhao,0.9508196721311475,0.9285714285714286,0.9712643678160919,0.949438202247191,0.9894868950899653,169,13,179,5
neural_network,zhao,0.9672672672672672,0.945654884760922,0.9882352941176471,0.9660275253549105,0.967874957000344,172,10,182,2
xgboost,zhao,0.9426229508196722,0.9226519337016574,0.9597701149425287,0.9408450704225353,0.9835601431783061,167,14,178,7
knn,zhao,0.9590163934426229,0.9297297297297298,0.9885057471264368,0.958217270194986,0.9905142195471479,172,13,179,2
decision_tree,ponti,0.8934426229508197,0.8857142857142857,0.8908045977011494,0.8882521489971347,0.9135432952088334,155,20,172,19
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9854853356378909,161,13,179,13
neural_network,ponti,0.962087087087087,0.9454949874686717,0.9791666666666666,0.9607374590845355,0.9648321437652101,170,10,182,4
xgboost,ponti,0.9234972677595629,0.9101123595505618,0.9310344827586207,0.9204545454545454,0.9787748893590444,162,16,176,12
knn,ponti,0.9234972677595629,0.9244186046511628,0.9137931034482759,0.9190751445086706,0.9795139898908282,159,13,179,15
decision_tree,semiz,0.9289617486338798,0.9111111111111111,0.9425287356321839,0.9265536723163842,0.9309895913153416,164,16,176,10
logistic_regression,semiz,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9838238519091848,165,14,178,9
neural_network,semiz,0.9808558558558559,0.9653822669418645,0.9933333333333334,0.9789532757274694,0.9814130803836687,173,6,186,1
xgboost,semiz,0.9480874316939891,0.9378531073446328,0.9540229885057471,0.9458689458689458,0.986876710213591,166,11,181,8
knn,semiz,0.9234972677595629,0.9397590361445783,0.896551724137931,0.9176470588235294,0.9778335417881874,156,10,182,18
decision_tree,zhao,0.9344262295081968,0.9166666666666666,0.9482758620689655,0.9322033898305084,0.9484924092047781,165,15,177,9
logistic_regression,zhao,0.9480874316939891,0.9281767955801105,0.9655172413793104,0.9464788732394367,0.9911973067352327,168,13,179,6
neural_network,zhao,0.9727477477477479,0.9535311094134624,0.9933333333333334,0.972215741020918,0.9723961251167135,173,9,183,1
xgboost,zhao,0.9453551912568307,0.9230769230769231,0.9655172413793104,0.9438202247191013,0.9788423791050602,168,14,178,6
knn,zhao,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9909857363998231,170,12,180,4
decision_tree,ponti,0.9234972677595629,0.9101123595505618,0.9310344827586207,0.9204545454545454,0.9174257160668858,162,16,176,12
logistic_regression,ponti,0.9289617486338798,0.9204545454545454,0.9310344827586207,0.9257142857142858,0.9847638503782079,162,14,178,12
neural_network,ponti,0.9566066066066066,0.9378886902571113,0.9678571428571429,0.9518476564988193,0.9547783511955507,169,11,181,5
xgboost,ponti,0.9262295081967213,0.9060773480662984,0.9425287356321839,0.923943661971831,0.9797949670298742,164,17,175,10
knn,ponti,0.9234972677595629,0.9294117647058824,0.9080459770114943,0.9186046511627908,0.9791024184793535,158,12,180,16
decision_tree,semiz,0.9016393442622951,0.8876404494382022,0.9080459770114943,0.8977272727272727,0.9421112335850724,158,20,172,16
logistic_regression,semiz,0.9371584699453552,0.9265536723163842,0.9425287356321839,0.9344729344729344,0.9877192598530641,164,13,179,10
neural_network,semiz,0.9783033033033034,0.9649749373433585,0.9857142857142858,0.975052791032606,0.9778010470015619,172,6,186,2
xgboost,semiz,0.9426229508196722,0.9226519337016574,0.9597701149425287,0.9408450704225353,0.9903777278690036,167,14,178,7
knn,semiz,0.9234972677595629,0.9451219512195121,0.8908045977011494,0.9171597633136094,0.9738328290982585,155,9,183,19
decision_tree,zhao,0.9398907103825137,0.9175824175824175,0.9597701149425287,0.9382022471910112,0.9399503475185768,167,15,177,7
logistic_regression,zhao,0.953551912568306,0.9337016574585635,0.9712643678160919,0.952112676056338,0.9867698044129932,169,12,180,5
neural_network,zhao,0.9645645645645645,0.9455050505050506,0.9851648351648352,0.9637309957487463,0.9624388908734882,172,11,181,2
xgboost,zhao,0.9480874316939891,0.9234972677595629,0.9712643678160919,0.9467787114845938,0.9855876169417697,169,14,178,5
knn,zhao,0.9562841530054644,0.9340659340659341,0.9770114942528736,0.9550561797752809,0.9869295686515365,170,12,180,4
decision_tree,ponti,0.912568306010929,0.8944444444444445,0.9252873563218391,0.9096045197740114,0.9347319941831765,161,19,173,13
logistic_regression,ponti,0.9262295081967213,0.9248554913294798,0.9195402298850575,0.9221902017291066,0.9860568067338578,160,13,179,14
neural_network,ponti,0.9756756756756758,0.9657963910201761,0.9882352941176471,0.9759010074948966,0.9743417366946779,172,7,185,2
xgboost,ponti,0.9262295081967213,0.9016393442622951,0.9482758620689655,0.9243697478991596,0.9770733205562927,165,18,174,9
knn,ponti,0.9262295081967213,0.92,0.9252873563218391,0.9226361031518626,0.9744711879967298,161,14,178,13
decision_tree,semiz,0.9234972677595629,0.9147727272727273,0.9252873563218391,0.92,0.9419046912975408,161,15,177,13
logistic_regression,semiz,0.9371584699453552,0.9265536723163842,0.9425287356321839,0.9344729344729344,0.9871567167877797,164,13,179,10
neural_network,semiz,0.9808558558558559,0.9623809523809526,0.9933333333333334,0.9761034482758622,0.9829371980676328,173,6,186,1
xgboost,semiz,0.9590163934426229,0.9392265193370166,0.9770114942528736,0.9577464788732395,0.990148649349017,170,11,181,4
knn,semiz,0.8989071038251366,0.9254658385093167,0.8563218390804598,0.8895522388059701,0.9774895459969578,149,12,180,25
decision_tree,zhao,0.9371584699453552,0.9217877094972067,0.9482758620689655,0.9348441926345609,0.9441256480662441,165,14,178,9
logistic_regression,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9890972529362623,168,12,180,6
neural_network,zhao,0.9671171171171171,0.951042780748663,0.9816176470588236,0.9652198365426837,0.9673366320212295,171,9,183,3
xgboost,zhao,0.9508196721311475,0.9193548387096774,0.9827586206896551,0.95,0.9863887639782781,171,15,177,3
knn,zhao,0.953551912568306,0.9289617486338798,0.9770114942528736,0.9523809523809524,0.9918843666665197,170,13,179,4
decision_tree,ponti,0.912568306010929,0.8901098901098901,0.9310344827586207,0.9101123595505618,0.9234649129530675,162,20,172,12
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9892003924867703,161,13,179,13
neural_network,ponti,0.9591591591591591,0.9411895387445595,0.9779721362229102,0.9580553706415775,0.9602351969495933,170,11,181,4
xgboost,ponti,0.9289617486338798,0.9065934065934066,0.9482758620689655,0.9269662921348315,0.9746822235212328,165,17,175,9
knn,ponti,0.9234972677595629,0.9195402298850575,0.9195402298850575,0.9195402298850575,0.9758135747163837,160,14,178,14
decision_tree,semiz,0.9371584699453552,0.9265536723163842,0.9425287356321839,0.9344729344729344,0.948555079381374,164,13,179,10
logistic_regression,semiz,0.9398907103825137,0.9269662921348315,0.9482758620689655,0.9375000000000001,0.9832850173562248,165,13,179,9
neural_network,semiz,0.9728978978978977,0.9559786721706226,0.9882352941176471,0.9714917303152596,0.973624256720232,172,8,184,2
xgboost,semiz,0.9371584699453552,0.9171270718232044,0.9540229885057471,0.9352112676056338,0.9856911377988198,166,15,177,8
knn,semiz,0.9207650273224044,0.9239766081871345,0.9080459770114943,0.9159420289855073,0.9716381584531739,158,13,179,16
decision_tree,zhao,0.9262295081967213,0.9060773480662984,0.9425287356321839,0.923943661971831,0.9586193529445272,164,17,175,10
logistic_regression,zhao,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9889674468715363,168,12,180,6
neural_network,zhao,0.9647897897897897,0.9492763772175538,0.9830065359477125,0.9647135607035178,0.9652162268416138,171,10,182,3
xgboost,zhao,0.9453551912568307,0.9184782608695652,0.9712643678160919,0.9441340782122905,0.9880392410784568,169,15,177,5
knn,zhao,0.9590163934426229,0.9344262295081968,0.9827586206896551,0.9579831932773109,0.9889263381634705,171,12,180,3
decision_tree,ponti,0.9098360655737705,0.9028571428571428,0.9080459770114943,0.9054441260744985,0.9232973129269737,158,17,175,16
logistic_regression,ponti,0.9289617486338798,0.9252873563218391,0.9252873563218391,0.9252873563218391,0.9891974415651055,161,13,179,13
neural_network,ponti,0.9702702702702704,0.9552130325814536,0.98375,0.9677076168502314,0.9721151100791193,171,8,184,3
xgboost,ponti,0.9207650273224044,0.9096045197740112,0.9252873563218391,0.9173789173789174,0.9773304579741626,161,16,176,13
knn,ponti,0.9153005464480874,0.9181286549707602,0.9022988505747126,0.9101449275362319,0.9749136254182694,157,14,178,17
decision_tree,semiz,0.9234972677595629,0.9147727272727273,0.9252873563218391,0.92,0.9296359525718794,161,15,177,13
logistic_regression,semiz,0.9398907103825137,0.9318181818181818,0.9425287356321839,0.9371428571428572,0.989155148901666,164,12,180,10
neural_network,semiz,0.9782282282282282,0.9650378787878788,0.9884868421052632,0.9762577245725511,0.9789686995039331,172,6,186,2
xgboost,semiz,0.9508196721311475,0.9333333333333333,0.9655172413793104,0.9491525423728815,0.9896816760082692,168,12,180,6
knn,semiz,0.9153005464480874,0.949685534591195,0.867816091954023,0.906906906906907,0.9766122830952103,151,8,184,23
decision_tree,zhao,0.9371584699453552,0.912568306010929,0.9597701149425287,0.9355742296918768,0.9380310457516339,167,16,176,7
